1000 349613
1 502 34
315 621 9
179 453 64
279 658 42
590 593 39
864 947 34
382 812 70
119 996 38
33 525 31
49 402 6
140 764 65
839 967 63
110 259 20
756 782 85
128 493 82
335 768 9
493 816 29
7 760 60
2 540 39
107 416 51
393 849 72
43 216 55
531 645 99
104 727 75
12 840 55
841 973 29
586 698 84
20 483 97
35 643 63
177 182 75
232 284 39
332 814 31
653 857 76
116 355 46
153 296 75
61 728 27
225 656 1
199 383 51
672 872 83
24 218 68
13 740 61
762 916 82
439 666 36
267 964 11
117 584 16
733 981 60
231 543 22
504 943 40
29 889 94
658 833 34
220 675 7
592 868 36
158 938 17
183 606 52
313 992 37
199 720 78
200 476 4
491 952 35
88 357 20
172 585 45
107 175 97
490 796 13
31 349 79
276 834 83
171 252 94
51 806 75
553 681 97
271 414 62
786 969 45
57 729 91
148 341 42
418 606 18
231 946 5
282 600 99
23 818 79
459 473 50
101 902 7
478 958 61
40 183 89
463 598 11
410 598 69
65 211 53
92 293 44
933 939 75
347 507 84
850 962 7
116 636 22
131 163 98
339 866 30
753 782 98
525 580 55
810 891 40
436 917 85
0 95 23
241 913 46
307 869 57
147 574 51
129 908 67
412 697 36
722 875 7
833 904 78
96 701 70
480 819 10
231 663 31
99 397 16
31 398 93
720 830 49
170 914 21
551 871 56
522 996 41
219 271 34
678 687 67
868 956 87
321 383 82
832 966 30
893 984 4
244 965 61
589 728 75
141 322 58
48 701 35
277 629 38
517 621 73
88 179 6
461 839 24
121 532 12
666 767 63
583 788 9
193 704 35
121 221 69
72 309 57
348 820 58
70 529 45
323 608 44
442 664 92
78 556 72
526 972 72
30 250 34
445 774 49
261 553 49
540 854 53
74 754 16
239 870 86
486 941 34
387 875 57
389 506 57
916 966 17
110 688 22
72 579 47
344 830 14
202 355 59
146 781 24
35 826 92
743 870 88
492 937 31
293 535 35
233 655 70
780 801 44
649 716 39
242 451 63
652 858 87
35 661 57
24 970 81
549 594 58
379 394 81
626 630 76
168 490 5
227 643 25
227 923 65
364 441 88
459 581 64
156 241 79
185 420 17
276 909 95
533 668 80
654 964 9
64 524 72
610 709 53
22 404 31
640 720 44
676 751 72
332 614 51
423 879 57
365 754 98
79 266 2
557 687 81
3 94 10
191 569 72
344 980 60
29 395 99
329 894 85
41 221 85
271 803 29
180 301 61
16 293 34
527 814 31
243 570 28
154 724 30
408 628 80
302 305 17
49 551 1
69 322 50
191 425 42
106 501 98
179 970 44
164 770 38
632 641 35
750 846 2
220 470 29
198 529 95
755 828 14
167 678 87
810 916 71
838 851 43
366 790 51
78 146 97
353 814 22
50 195 55
56 209 78
18 919 97
599 720 69
717 851 55
854 998 98
70 476 86
119 389 79
198 597 39
295 732 56
2 838 1
38 472 79
534 805 78
325 721 4
537 983 40
541 916 58
46 444 19
701 890 46
188 603 73
867 948 2
75 130 32
14 419 24
585 812 35
226 565 17
507 880 78
465 714 85
88 560 43
312 960 23
365 530 73
656 923 31
786 916 70
578 769 62
0 746 19
75 392 100
823 856 69
94 366 36
368 962 7
51 280 7
275 640 85
67 664 32
310 521 37
216 478 31
308 716 60
659 767 53
131 769 100
680 765 55
522 942 80
392 896 61
205 714 9
7 919 93
446 579 93
107 891 31
29 590 67
357 729 52
361 644 45
722 958 24
506 951 55
254 635 100
302 746 85
628 802 42
62 244 49
70 588 73
36 687 97
545 878 75
91 883 100
135 170 42
431 565 70
187 741 83
778 798 99
93 859 80
339 893 67
826 875 24
420 686 34
191 212 10
5 134 93
473 715 68
264 651 61
262 846 59
503 975 48
367 479 21
716 801 63
120 229 67
593 683 38
159 239 8
691 983 76
125 284 48
384 628 68
497 832 65
478 921 97
489 597 37
355 819 55
296 421 10
350 628 1
135 670 86
251 849 88
584 750 29
119 291 2
244 388 36
641 684 96
349 925 62
22 721 19
404 485 89
624 644 57
15 672 56
464 885 17
24 48 16
151 705 5
571 799 96
18 27 75
325 970 95
347 653 68
29 594 65
299 664 28
260 851 55
506 655 80
425 888 48
81 717 75
403 699 53
389 746 66
120 785 83
56 557 56
636 823 69
461 576 7
825 838 11
136 588 75
311 999 38
199 864 73
137 829 82
225 251 28
89 126 49
153 974 60
308 632 85
578 773 69
243 439 60
285 354 16
784 916 44
329 568 91
272 523 38
669 835 62
168 671 9
842 963 37
47 830 60
65 964 30
489 947 93
231 384 24
270 303 29
30 147 11
229 535 77
784 898 30
249 302 84
612 865 27
493 726 76
123 604 21
560 912 59
225 463 6
52 829 7
566 635 85
225 760 8
76 376 31
571 967 74
893 913 67
23 493 4
824 941 60
209 793 44
281 342 89
728 755 21
431 439 93
475 632 69
45 704 29
95 592 11
135 223 67
748 954 28
319 421 88
225 979 81
640 930 32
519 686 55
604 778 65
4 702 68
94 291 6
429 761 54
125 218 61
187 443 15
176 611 85
587 981 13
81 935 18
158 921 44
11 508 97
31 853 49
274 365 42
582 668 97
144 996 32
523 961 77
270 427 48
358 986 76
394 833 64
136 710 31
375 580 73
197 899 18
311 583 94
207 516 19
287 882 33
260 262 39
563 842 81
245 666 58
352 487 49
83 589 82
52 193 95
421 629 46
182 945 57
405 683 90
13 598 38
251 511 28
314 586 92
51 504 82
414 841 58
166 510 77
349 519 43
914 995 5
25 225 74
160 185 24
234 599 3
787 799 11
639 719 88
530 883 44
669 900 60
545 742 20
339 364 37
760 906 16
185 472 51
431 520 87
73 684 95
959 964 58
516 887 32
485 780 12
378 497 24
86 952 24
530 908 25
35 80 67
816 971 21
235 966 85
639 980 15
650 757 12
542 697 83
389 533 44
15 336 2
379 926 96
718 739 65
363 514 10
682 829 95
99 164 63
236 997 8
776 935 16
906 961 65
4 347 22
281 453 22
542 830 30
426 975 56
292 448 91
213 592 62
70 562 64
335 374 26
63 175 26
24 193 5
153 801 59
484 962 5
626 954 29
65 78 33
858 978 51
455 854 18
326 867 28
297 939 14
116 308 79
134 770 81
975 981 47
179 520 37
114 507 49
30 219 89
51 774 90
385 718 66
51 157 76
585 632 26
555 958 68
569 932 60
170 711 83
435 529 29
344 775 41
226 718 59
875 950 8
225 887 75
291 438 25
359 600 22
141 916 23
895 957 84
114 888 19
508 843 18
785 868 61
648 862 91
512 605 98
444 705 31
895 904 13
324 546 61
63 828 44
523 904 59
46 899 49
34 442 19
721 957 25
283 934 61
517 704 60
295 646 99
488 761 89
279 790 98
98 633 48
861 912 90
183 680 32
394 664 97
68 915 46
78 742 70
386 489 71
717 893 81
270 980 91
695 795 33
454 889 61
42 449 26
793 836 79
247 924 77
223 340 24
314 821 46
1 475 71
156 724 24
67 395 46
383 489 49
267 807 98
306 662 26
525 952 8
535 652 43
734 840 69
300 649 49
148 914 35
47 809 33
130 434 78
800 836 12
627 784 54
311 607 23
263 526 97
496 510 75
255 632 82
683 739 64
69 727 52
18 818 6
37 503 31
491 986 25
270 491 70
394 437 89
638 774 63
150 867 25
502 717 25
157 187 69
356 609 13
761 881 51
647 906 50
14 907 33
683 802 89
815 832 15
456 844 20
402 984 53
129 603 14
35 953 74
386 843 29
168 609 72
553 608 2
417 616 39
14 893 61
496 696 54
519 996 86
599 946 11
474 874 22
23 781 42
158 601 22
390 497 49
116 972 25
164 347 62
872 962 35
57 511 31
691 972 1
678 827 73
301 904 8
71 652 14
379 618 93
286 534 36
358 938 66
475 811 47
146 150 34
0 799 47
715 946 34
69 890 78
77 836 74
609 728 47
8 617 81
650 771 66
586 887 46
94 552 51
104 359 61
151 842 27
244 842 80
319 958 90
90 628 45
471 533 56
903 973 66
310 738 7
406 844 49
796 847 2
25 805 70
189 454 36
179 417 26
507 581 78
11 372 40
588 779 59
37 573 50
185 267 10
85 760 28
783 827 97
377 750 28
93 292 2
392 533 49
131 702 91
774 838 63
284 458 12
36 269 50
769 995 35
867 888 13
116 606 3
502 687 48
544 561 9
587 787 59
67 500 53
216 922 24
642 662 13
117 233 32
223 442 100
642 902 13
417 980 66
38 56 100
316 761 82
89 242 84
53 360 35
239 526 22
326 742 90
195 328 33
193 963 80
10 534 92
525 767 3
89 848 99
272 384 27
76 724 44
412 618 60
642 761 65
325 581 29
142 741 68
386 470 73
752 984 69
565 714 35
344 758 6
232 326 7
350 804 39
406 636 43
502 872 6
634 714 10
26 522 35
151 728 65
341 432 24
115 680 60
399 760 29
18 333 12
319 951 13
583 898 100
128 381 52
84 783 88
503 943 25
121 822 96
358 765 83
49 866 78
82 909 85
187 864 90
485 519 70
72 376 27
131 330 80
470 889 56
468 693 73
172 417 90
337 851 74
132 437 72
684 947 93
383 413 44
255 933 79
444 557 24
292 686 60
504 944 37
337 341 70
103 560 5
433 996 12
449 676 11
265 307 26
454 496 93
150 940 7
107 996 70
239 807 25
290 437 81
36 589 61
89 179 8
123 932 84
269 324 16
470 935 3
73 354 43
110 117 26
793 854 1
319 608 11
44 832 76
630 691 99
588 985 24
273 299 71
541 617 58
420 988 89
616 926 100
769 895 53
118 601 72
176 226 51
229 820 58
155 645 6
390 640 10
269 297 89
289 745 77
220 827 42
159 749 40
597 938 92
317 487 64
891 919 97
262 565 82
317 325 47
707 948 41
104 299 24
282 699 73
78 667 89
261 752 34
351 526 11
54 215 39
194 319 27
94 468 32
203 209 68
279 984 22
385 531 70
760 761 94
156 562 79
350 375 14
358 772 47
709 843 31
69 409 55
11 63 85
105 578 60
718 993 71
318 436 94
98 503 24
534 717 31
411 762 76
63 840 61
377 934 25
351 873 34
185 696 27
106 415 52
27 774 15
203 715 76
65 793 74
279 423 32
181 523 76
615 878 80
600 728 15
374 900 20
198 331 77
31 49 41
163 917 10
178 747 4
124 301 27
322 886 42
193 529 94
484 552 99
201 979 20
103 589 63
32 298 72
92 412 7
667 767 69
537 844 49
397 906 81
843 963 76
393 953 64
73 965 36
130 718 91
140 401 72
241 523 97
304 990 33
80 177 57
186 243 5
75 801 48
398 816 49
921 988 79
183 725 21
390 747 94
328 780 70
425 832 46
54 627 60
22 73 29
377 676 75
237 719 40
521 638 51
45 716 42
308 542 61
664 688 57
707 847 55
250 625 86
118 698 78
203 745 71
535 582 60
421 824 97
871 951 41
631 987 94
430 775 28
451 654 17
298 686 5
74 614 38
115 617 44
421 770 46
502 848 95
381 817 92
266 527 22
841 940 91
144 709 16
413 939 62
697 950 87
499 927 29
271 918 87
84 485 79
649 696 53
208 775 53
355 551 9
413 589 34
732 821 52
101 463 12
208 234 21
817 917 45
764 930 92
400 765 98
154 182 70
112 893 73
201 554 1
394 547 49
253 511 55
342 704 43
361 490 14
461 808 96
346 524 66
144 347 94
398 890 42
413 586 42
7 846 27
511 818 94
48 95 44
328 548 6
595 664 86
351 406 73
596 643 10
547 570 51
302 617 13
639 685 8
266 926 29
87 736 21
218 355 54
431 941 90
334 692 71
92 498 28
595 797 90
202 487 10
776 937 61
288 981 48
493 727 71
141 624 20
292 724 23
228 705 36
309 639 85
617 819 27
835 878 7
173 356 99
68 480 85
349 807 62
13 579 40
313 568 53
374 454 34
488 532 48
435 745 78
143 743 91
781 869 21
26 484 18
112 729 57
39 436 97
501 840 28
198 282 83
265 631 77
703 891 7
131 712 3
572 701 94
304 862 48
342 752 99
370 496 2
327 976 9
320 485 30
366 797 86
53 291 25
0 395 59
699 959 96
45 577 98
242 992 69
15 59 31
449 529 39
135 684 78
554 721 44
547 873 28
206 704 30
242 806 33
506 553 28
349 474 88
271 992 68
76 447 15
526 892 4
748 795 40
325 853 50
56 123 50
304 687 45
849 918 1
322 737 4
698 761 88
141 516 63
441 972 26
637 964 85
773 962 38
294 457 74
13 968 8
155 225 20
266 997 72
13 839 86
86 779 21
115 540 15
408 654 49
411 599 28
608 701 54
22 156 85
178 348 15
979 982 46
615 754 96
48 584 68
473 933 32
461 596 20
893 912 74
947 965 43
25 275 40
719 887 50
583 797 64
370 878 32
277 970 16
171 711 100
41 997 42
218 722 32
132 273 89
659 864 6
161 951 18
92 832 39
479 995 69
775 988 2
699 901 7
334 570 50
12 253 51
145 850 88
533 919 79
98 744 100
207 726 30
250 838 98
154 904 61
434 757 24
283 587 25
76 614 7
59 623 69
639 826 57
476 685 14
11 559 64
838 874 84
473 707 3
605 639 57
8 10 86
751 797 17
90 649 63
726 978 29
133 238 55
19 690 88
7 53 48
193 528 91
46 785 74
889 921 45
707 710 13
948 974 99
71 225 71
193 459 19
9 565 68
638 857 79
392 731 77
581 592 91
241 896 67
518 745 12
361 659 76
933 953 51
356 513 37
421 787 38
351 906 75
65 134 33
336 777 38
865 959 69
116 474 71
71 413 84
624 655 40
130 308 2
204 631 98
371 606 2
165 704 73
651 711 26
54 769 37
900 945 71
396 430 90
617 620 2
311 420 51
345 515 33
882 943 9
139 462 5
107 764 100
186 892 34
474 728 89
227 382 86
392 426 77
343 924 90
25 557 20
357 446 56
530 914 26
430 446 87
89 723 44
646 748 75
327 729 32
84 111 2
264 596 97
75 122 94
861 937 82
364 407 22
165 836 82
632 695 14
357 359 60
191 974 59
560 700 7
171 313 48
242 390 90
35 395 31
282 315 100
421 979 66
65 581 61
99 806 20
110 959 73
208 272 38
312 606 49
181 528 33
140 335 37
729 904 82
791 856 82
124 575 89
708 885 62
885 982 99
571 880 54
764 885 97
63 714 36
390 783 3
780 872 70
263 616 95
118 440 41
243 291 33
376 858 48
392 463 80
83 492 89
154 730 10
152 723 11
238 903 95
334 409 52
550 694 48
36 158 95
566 880 53
392 548 100
505 677 12
437 772 76
72 572 60
255 256 81
832 873 74
394 416 26
34 503 50
545 636 90
323 699 29
750 765 40
202 437 79
144 360 3
56 434 46
114 843 41
486 734 90
369 370 12
305 741 54
62 386 95
294 530 58
55 436 41
101 138 9
53 423 24
140 255 95
128 953 50
107 422 30
464 684 45
9 972 41
94 165 46
495 625 62
338 604 7
321 830 49
701 946 12
6 813 48
71 101 18
666 990 87
62 705 80
515 633 36
240 452 40
299 314 23
356 998 68
713 769 92
172 186 45
139 313 58
167 383 57
308 486 89
754 819 97
520 796 15
490 519 63
333 413 61
71 478 40
73 961 95
573 721 32
575 880 46
594 686 39
654 714 65
283 558 5
3 619 35
439 839 29
189 593 2
26 336 15
202 624 20
557 832 41
67 117 8
265 541 19
130 664 13
557 808 3
51 282 67
582 623 98
156 757 68
143 184 73
558 610 59
627 930 99
293 546 71
134 859 43
399 917 49
575 670 97
19 415 22
590 846 40
392 629 17
492 596 32
730 974 21
355 926 2
65 137 74
148 635 7
479 970 21
31 797 68
572 739 97
588 815 6
395 556 99
40 556 85
518 992 43
51 248 64
262 761 44
172 465 8
752 986 35
251 448 40
420 941 9
62 446 8
168 330 14
218 653 77
794 807 84
390 788 96
389 424 93
153 228 50
392 881 90
658 810 70
39 745 36
202 986 9
7 653 16
582 730 71
122 918 73
482 958 19
130 713 6
131 733 67
94 800 19
382 769 4
139 423 44
467 707 20
49 953 11
109 268 15
156 454 69
336 728 29
497 708 9
57 906 10
322 907 36
112 954 100
167 890 38
11 525 77
272 976 2
669 710 25
404 936 98
581 884 51
585 914 69
720 890 53
110 701 83
105 446 84
631 964 42
133 254 48
326 912 93
434 467 82
355 701 66
408 738 2
155 505 75
171 526 4
76 856 22
899 909 89
839 961 30
154 416 68
204 928 77
150 386 58
24 155 62
525 899 45
431 620 86
181 978 7
160 443 90
503 813 38
230 639 83
147 962 92
111 512 38
149 213 96
604 951 58
360 937 8
144 959 51
637 794 19
92 645 9
259 905 7
119 286 1
529 592 58
329 639 69
118 745 95
772 836 47
163 641 20
139 266 44
345 682 11
158 768 97
280 916 78
153 429 99
274 517 36
164 376 44
26 418 54
366 525 17
525 707 53
28 582 13
930 973 75
116 679 1
200 860 34
277 440 47
432 751 54
313 323 91
495 922 10
515 822 61
354 369 26
763 766 36
94 842 76
37 575 82
476 794 29
362 852 71
46 952 95
63 438 22
9 784 91
367 543 70
786 856 93
505 517 75
165 660 26
302 888 38
534 925 60
111 473 35
414 836 94
54 831 54
404 804 57
737 784 64
564 970 1
73 873 12
146 449 90
364 987 87
437 957 68
62 738 19
27 949 39
480 572 37
64 204 10
36 194 83
930 948 88
705 766 18
693 698 68
405 652 52
259 797 43
873 901 43
470 473 73
600 894 86
179 579 74
364 925 59
294 649 20
15 763 56
99 351 13
508 768 91
460 789 20
427 793 54
212 988 32
841 864 59
192 847 95
184 875 81
629 882 38
298 852 34
456 621 78
233 236 76
564 830 6
41 413 41
57 332 58
821 902 17
205 674 87
87 297 43
6 709 84
49 540 55
553 905 5
900 975 94
23 241 8
229 416 18
152 644 84
36 673 4
641 665 65
784 882 15
25 75 69
706 808 35
595 774 56
350 802 24
642 753 33
253 488 6
427 632 1
170 661 19
201 713 3
247 310 33
95 501 34
75 480 82
416 623 31
543 666 83
689 869 81
327 339 11
326 415 94
103 346 83
624 845 88
120 601 92
822 856 70
119 705 86
527 895 26
552 956 86
573 982 34
139 457 18
302 377 87
2 407 95
138 200 68
680 999 69
340 720 75
354 819 95
612 987 23
10 361 54
548 572 81
197 839 60
366 875 19
212 244 61
193 616 66
439 954 58
779 975 79
380 924 53
429 992 72
814 904 93
285 544 86
896 940 10
619 694 7
421 500 69
127 888 95
167 856 31
301 483 9
232 335 83
61 380 84
23 754 27
65 695 10
581 804 17
176 690 70
119 243 95
770 777 89
288 411 55
185 373 52
486 516 48
61 352 31
203 299 47
154 880 23
752 817 36
520 531 4
367 921 18
215 303 88
15 682 55
688 744 97
41 117 33
96 390 75
90 164 3
648 720 64
294 402 91
334 884 61
40 508 97
632 888 60
173 801 97
475 517 21
97 938 46
238 366 52
284 415 24
150 858 61
137 216 61
228 392 82
61 194 27
587 929 94
616 956 28
109 778 42
500 996 39
73 904 13
57 740 98
266 413 39
77 886 75
381 513 39
360 435 28
17 241 32
47 291 15
430 926 89
167 944 24
125 584 53
72 208 81
20 24 9
142 574 98
425 446 26
445 891 20
302 898 54
731 850 77
247 350 54
245 263 6
117 290 89
335 854 98
395 491 71
170 288 38
608 776 70
453 994 46
387 433 91
506 605 8
598 695 17
331 808 65
250 469 24
108 923 76
403 509 74
772 795 67
363 723 48
295 608 10
309 341 83
898 967 71
763 939 7
167 185 17
485 801 35
202 651 55
347 460 100
52 644 43
61 666 89
683 736 99
406 897 77
271 755 94
465 818 50
233 321 21
371 813 93
54 691 47
297 343 37
227 886 37
939 945 38
48 555 39
756 908 81
76 119 2
350 568 16
570 955 96
599 758 2
403 418 100
297 951 59
147 259 38
579 976 87
793 805 60
21 537 100
116 977 44
33 874 49
302 599 98
14 59 34
601 925 96
68 217 92
505 678 27
157 844 15
372 699 14
207 768 23
272 901 47
34 463 5
660 766 40
155 797 98
90 127 19
546 794 6
171 303 15
540 646 79
104 622 24
63 546 82
546 769 36
346 789 57
474 886 79
325 958 70
693 794 35
59 320 20
288 338 85
351 485 40
274 418 36
25 330 44
589 738 60
129 517 5
742 877 99
219 541 61
595 960 17
495 997 21
325 573 46
199 924 71
86 332 16
181 221 33
230 778 49
690 901 98
225 779 37
28 360 31
328 766 1
240 251 8
337 913 34
237 931 60
488 573 55
377 861 77
442 998 100
149 960 14
903 979 13
28 650 17
292 577 3
49 212 94
350 920 13
100 586 60
407 494 85
453 601 28
220 237 59
802 850 92
309 490 63
396 744 60
816 820 75
868 951 47
326 571 73
177 252 9
70 619 50
19 816 72
69 730 82
305 869 60
52 998 24
122 924 31
627 984 27
157 766 77
82 572 24
557 690 8
290 331 38
348 683 65
280 738 67
258 495 35
235 841 69
774 896 1
476 802 6
383 640 12
281 341 66
15 527 41
91 962 64
128 935 55
511 736 100
13 830 5
163 919 15
134 333 49
508 968 34
173 180 50
486 837 86
234 315 64
186 813 54
137 938 93
15 637 30
426 694 54
644 956 54
27 204 11
256 813 13
304 424 17
176 409 1
36 538 90
56 844 24
53 372 52
46 993 46
146 845 79
111 277 19
664 753 65
298 661 14
66 906 25
57 916 23
413 782 77
148 970 28
40 687 83
205 378 31
506 680 15
150 971 46
93 536 7
137 877 5
373 911 13
344 868 18
194 923 41
114 336 28
470 627 16
90 421 69
219 672 88
150 602 89
559 812 75
443 958 47
240 983 38
847 942 21
229 536 16
425 937 43
495 979 53
179 414 59
153 289 70
142 350 57
87 482 23
92 399 82
42 179 47
146 155 96
243 527 66
415 855 100
439 504 62
168 323 84
387 755 49
321 998 45
489 908 12
614 649 17
530 972 12
706 878 60
446 856 94
42 323 61
463 895 68
65 744 59
559 936 93
340 410 29
592 818 74
102 766 18
646 874 47
204 673 85
741 937 79
164 640 89
253 443 88
229 269 66
128 199 21
705 793 95
210 868 35
534 716 19
134 813 70
139 301 79
706 754 11
510 511 7
71 735 59
316 960 12
77 366 66
483 515 29
6 316 85
551 615 31
141 324 75
63 899 82
450 954 57
606 999 80
76 492 59
860 972 22
278 322 87
74 292 43
391 569 80
33 748 39
327 817 33
74 735 57
447 501 81
169 605 16
432 537 66
431 505 53
324 365 83
290 729 75
612 623 8
2 893 29
377 615 8
525 548 13
374 689 66
505 917 95
240 590 45
204 665 32
2 553 71
453 585 9
14 196 85
549 629 55
726 763 98
164 805 52
163 978 58
231 551 17
482 975 86
14 833 27
51 409 84
252 515 98
167 825 31
253 376 71
191 306 64
22 921 56
437 838 70
4 956 93
436 994 49
668 984 71
535 569 26
721 886 15
112 810 48
252 343 24
409 752 39
535 619 34
42 466 59
557 939 21
948 977 54
324 951 86
142 273 16
662 955 56
453 694 16
819 876 1
442 456 72
695 722 30
847 905 37
299 816 29
868 974 45
259 287 77
458 597 15
372 438 1
382 927 55
160 928 13
52 61 19
122 403 39
529 677 19
461 867 11
485 555 54
831 978 11
486 598 76
73 127 85
758 887 88
249 834 96
50 878 15
580 811 77
353 422 1
238 753 14
228 945 33
405 689 89
374 667 35
114 282 76
99 882 31
107 612 69
591 634 35
401 663 71
43 980 64
314 754 58
144 527 77
60 406 84
164 941 87
76 165 81
249 702 59
446 820 34
345 627 78
16 785 32
314 577 90
37 258 69
482 874 98
487 788 5
324 661 71
106 551 8
94 265 61
340 875 15
488 805 54
147 691 62
552 833 50
763 815 38
88 989 31
691 924 94
294 739 59
285 570 2
166 225 82
291 923 11
123 573 20
562 905 86
86 852 54
755 976 43
839 868 90
88 255 80
308 391 92
41 813 84
7 146 26
163 321 65
543 546 20
362 855 12
24 92 13
17 593 78
595 893 10
591 996 78
237 981 98
30 139 73
41 156 29
349 393 65
935 994 56
423 834 53
183 551 21
102 629 14
401 877 61
410 812 93
196 601 17
73 134 88
452 983 86
215 480 29
23 805 51
53 980 5
219 736 97
934 936 98
39 606 93
710 737 60
177 254 17
171 730 52
304 760 86
164 876 67
254 305 30
