1000 50034
395 955 12
37 51 41
35 632 89
441 731 97
253 929 89
51 890 15
459 980 61
558 689 23
107 164 24
58 66 30
141 208 2
240 332 16
833 850 74
370 476 10
285 636 14
218 526 59
188 985 77
177 558 2
425 982 67
166 686 33
801 969 59
708 754 8
601 942 92
546 743 12
134 593 92
598 627 99
65 764 70
376 972 100
510 916 2
613 695 68
186 751 28
287 912 60
461 638 54
457 963 31
342 369 78
49 965 3
287 445 65
31 470 24
453 814 29
244 685 13
275 864 78
234 450 56
173 447 20
326 504 98
247 635 49
240 428 84
658 911 70
336 343 55
659 765 7
617 714 71
198 783 86
492 807 41
432 528 4
723 853 58
671 672 8
211 926 8
195 258 83
740 892 49
441 895 54
67 682 4
850 861 26
458 641 100
928 931 32
253 505 44
130 310 97
745 962 67
231 464 92
171 814 64
53 477 96
19 962 35
137 691 89
14 835 91
497 837 31
178 594 49
187 744 1
318 369 4
210 873 47
478 935 67
383 398 92
351 515 94
307 567 79
409 583 86
189 866 52
276 426 51
133 671 84
101 176 23
256 956 46
217 840 2
266 688 38
140 678 60
407 682 33
349 350 2
759 977 57
306 440 53
201 539 44
621 961 71
93 991 52
57 440 6
50 272 96
17 363 87
124 524 94
133 672 12
202 239 82
322 867 91
746 952 24
219 400 15
155 859 30
8 929 29
232 391 81
170 225 50
448 914 26
345 780 6
620 832 40
778 922 18
221 923 28
187 700 77
271 618 42
8 627 3
659 971 91
839 900 9
19 519 8
103 204 18
38 955 47
78 764 82
535 930 90
242 274 77
476 881 24
40 64 5
136 522 28
476 527 52
322 825 44
330 405 60
184 955 76
758 933 72
129 887 36
258 650 95
87 920 28
676 726 74
155 549 43
383 602 36
15 337 23
721 749 53
201 332 42
597 789 70
255 504 38
66 928 86
653 788 45
915 955 75
151 292 4
170 452 76
76 204 80
239 247 23
494 576 85
45 643 49
669 922 32
17 793 2
450 982 90
716 786 72
413 927 81
325 461 30
191 214 24
771 917 49
149 607 97
220 871 92
366 760 49
732 749 91
18 919 36
280 931 72
179 697 58
162 506 56
251 571 11
341 613 7
485 519 16
155 434 33
573 759 88
40 709 56
141 985 73
609 760 61
227 910 94
391 493 93
45 366 29
524 867 81
268 700 58
600 994 74
125 969 91
370 780 67
207 803 81
133 718 70
29 760 92
806 934 75
600 843 59
98 752 36
576 876 76
158 436 88
217 932 81
18 123 45
151 382 99
22 846 57
616 923 82
469 737 2
641 643 8
45 994 98
206 721 55
649 906 99
332 565 90
292 549 18
28 353 19
367 378 66
387 967 8
303 970 100
755 994 33
146 796 45
729 826 20
389 905 4
394 871 16
93 810 18
1 458 33
513 686 15
344 855 35
145 793 48
233 242 49
51 558 51
63 980 67
37 59 51
255 558 42
480 646 96
134 559 96
95 440 74
328 851 70
26 598 23
10 58 43
327 830 98
393 397 94
275 514 11
181 825 51
133 911 66
104 271 48
460 998 70
620 948 64
48 686 14
423 798 26
196 733 29
394 980 63
372 590 89
149 531 96
303 867 59
708 974 96
163 921 2
75 134 95
620 647 17
319 853 97
287 837 56
662 880 96
414 491 97
682 854 85
535 725 71
8 804 93
496 512 46
437 560 56
7 374 30
152 888 11
281 587 39
99 558 79
558 593 81
66 418 99
169 655 27
107 355 7
587 723 73
368 969 22
34 407 50
251 295 32
40 881 72
742 952 2
238 436 27
205 219 65
49 87 8
286 776 71
180 856 2
577 792 45
372 825 66
580 623 34
488 663 24
699 996 28
373 641 21
4 67 48
24 933 67
958 988 5
626 967 60
188 414 2
8 443 88
253 754 37
202 255 43
685 968 33
424 573 14
809 989 50
461 905 49
96 143 2
482 736 11
257 749 10
256 828 92
702 954 44
395 486 74
670 925 64
59 531 18
80 621 44
577 817 84
314 804 44
92 289 35
43 471 76
610 651 21
773 972 14
0 747 45
118 725 58
434 834 63
134 668 95
684 885 74
118 307 41
380 970 12
569 738 90
250 307 3
380 894 11
686 904 19
311 921 88
573 737 59
537 847 39
916 994 19
382 810 29
483 733 92
105 537 48
28 617 37
458 585 26
676 745 50
50 812 21
335 615 57
802 940 12
743 817 60
96 219 98
239 874 29
347 623 90
615 875 26
587 908 11
301 989 85
401 741 32
312 958 83
159 571 40
141 205 8
293 669 37
359 755 67
120 245 50
251 554 52
744 858 34
485 885 69
70 620 2
154 252 97
615 925 47
61 301 22
272 588 31
94 774 53
201 961 91
656 701 48
110 746 33
330 527 19
144 281 33
102 591 85
587 607 6
147 712 67
290 608 14
86 693 75
209 234 12
57 473 64
136 179 18
884 895 14
410 511 2
701 743 29
734 780 23
387 837 94
514 626 78
311 475 48
335 733 68
666 929 40
694 853 77
320 466 28
539 894 52
283 379 11
629 932 91
187 214 58
858 918 35
133 871 56
371 429 81
826 924 33
846 939 36
244 738 49
90 671 77
251 735 22
208 583 34
7 342 86
273 696 41
266 348 60
412 733 53
463 874 59
691 913 18
369 505 65
162 437 76
295 998 77
431 854 23
472 851 53
55 218 62
596 857 26
287 746 85
541 728 64
187 543 37
52 760 12
236 792 27
52 777 67
72 432 74
633 892 83
433 865 11
458 750 31
472 566 88
368 879 41
472 617 18
118 715 11
147 181 6
224 830 88
435 566 75
251 732 25
760 855 86
305 332 67
200 756 48
95 227 44
169 905 87
25 438 73
219 504 62
741 911 14
340 491 74
497 622 24
446 789 80
129 167 23
747 884 7
281 442 68
593 674 39
352 753 75
87 642 76
359 799 59
516 847 46
307 701 11
79 246 45
394 689 3
788 792 78
134 320 78
37 894 44
370 804 9
229 978 18
743 837 70
343 809 14
452 535 80
555 765 26
258 409 62
19 681 9
306 826 91
55 233 15
376 908 10
216 406 70
927 980 64
343 773 34
88 930 17
374 757 57
221 821 34
26 38 66
483 898 53
605 859 94
94 860 51
278 870 34
157 906 37
447 973 33
130 703 74
427 910 34
851 852 56
275 502 49
386 828 11
136 636 60
693 853 93
878 995 3
251 802 96
635 930 88
924 993 2
248 624 71
54 339 64
53 71 59
16 100 73
249 800 67
810 898 54
196 777 34
824 922 11
366 965 24
363 850 46
275 794 53
272 336 28
87 514 39
327 691 16
54 591 11
280 860 14
280 857 27
1 319 9
515 591 73
196 201 60
621 993 64
592 786 45
2 56 24
336 958 73
2 863 85
486 949 79
341 993 11
207 569 20
76 465 55
597 835 54
501 554 83
689 903 28
44 732 42
73 506 39
168 770 82
599 679 82
439 656 69
447 570 63
643 776 57
278 636 100
273 770 47
604 715 78
333 492 26
768 778 13
213 330 3
280 480 50
737 833 37
311 649 7
659 970 5
210 720 28
379 396 70
68 580 69
31 801 76
201 475 92
270 275 2
15 903 1
38 88 3
173 997 70
258 298 29
845 862 65
552 599 82
18 662 58
142 866 7
49 215 33
173 384 95
351 900 50
19 836 18
275 325 36
93 196 52
175 549 18
4 606 22
140 935 4
437 475 68
119 567 75
191 908 84
245 790 71
499 638 87
336 972 1
427 718 97
17 90 95
46 861 6
210 561 69
122 301 48
38 571 44
429 995 43
33 721 96
683 980 54
255 430 86
169 878 40
592 947 25
150 589 31
259 263 99
898 924 71
607 651 43
454 790 76
647 708 17
31 810 74
251 761 83
759 778 95
321 663 86
701 804 14
618 827 51
401 452 6
910 949 71
303 550 45
549 986 16
594 819 1
317 531 59
253 402 98
25 697 77
398 771 35
1 574 26
521 676 81
168 570 93
602 633 96
786 826 83
107 169 47
26 917 87
305 395 97
74 702 13
777 936 29
44 347 39
666 728 41
412 462 57
3 886 23
621 779 62
79 349 84
564 719 93
318 459 1
17 748 92
786 931 53
196 516 99
712 987 25
407 811 67
263 658 97
580 890 90
696 950 48
512 808 99
17 148 88
279 320 79
676 963 3
242 538 43
667 787 43
476 737 67
926 944 90
109 811 49
455 551 68
490 638 59
521 930 51
449 923 46
353 873 54
517 969 18
632 955 65
95 191 25
808 903 79
478 934 2
174 288 17
91 687 21
28 452 95
430 911 86
309 780 39
535 853 78
283 336 70
407 733 87
7 821 20
637 970 88
623 936 9
178 954 96
66 366 84
44 445 21
195 708 51
0 410 44
535 909 37
105 985 70
17 65 21
537 540 33
549 925 48
206 635 22
364 832 2
64 176 31
498 779 72
135 287 56
270 783 23
83 994 88
322 493 94
119 735 17
323 564 77
374 475 81
99 898 86
22 138 95
244 478 86
259 502 9
100 304 87
955 990 63
794 805 19
336 737 17
731 732 95
660 743 99
93 198 87
246 854 17
164 357 83
37 820 81
67 139 43
227 986 34
498 897 55
457 517 62
680 974 75
379 395 45
144 910 18
265 934 27
179 621 92
325 672 98
770 974 69
281 339 97
30 521 12
397 596 90
320 859 12
153 603 50
427 769 26
90 245 57
198 447 57
14 241 76
416 734 68
99 552 5
408 906 42
725 946 90
155 352 2
566 914 11
462 519 52
316 932 70
47 738 56
39 698 76
12 333 45
79 103 47
259 276 65
449 697 32
847 883 57
338 726 53
407 746 1
648 774 21
744 987 33
524 786 77
217 658 73
329 595 44
828 889 16
533 995 3
46 708 51
240 940 31
64 415 89
782 960 61
176 377 80
449 519 50
275 548 74
13 691 39
405 446 48
19 760 9
588 745 58
688 888 39
128 596 97
622 809 81
361 987 50
131 551 42
74 196 14
85 606 68
245 804 24
8 170 64
98 291 52
401 776 26
402 785 67
752 903 40
670 852 89
735 818 25
492 918 22
114 777 94
76 798 7
543 751 30
280 798 12
100 895 73
691 918 4
56 960 78
229 686 40
215 555 78
6 795 80
427 992 12
741 843 56
211 258 93
139 988 87
85 884 45
39 361 73
136 308 27
324 619 88
546 835 68
729 975 67
565 819 96
658 717 57
580 999 7
700 709 25
410 693 15
355 908 14
451 466 63
748 869 57
67 382 44
268 697 53
39 538 70
579 694 71
639 944 3
503 765 80
537 921 29
439 796 1
236 743 62
479 808 24
240 986 50
571 898 9
474 524 58
79 107 20
740 830 55
159 256 8
74 263 27
461 532 80
200 595 99
91 679 46
426 830 74
818 984 91
26 115 58
544 802 34
265 502 63
193 738 42
318 915 89
413 890 58
116 850 25
800 915 30
77 470 53
601 781 66
474 937 48
304 915 46
338 972 73
727 799 80
241 407 13
326 606 25
878 991 68
184 361 66
138 756 10
716 722 21
723 757 32
47 237 92
192 358 60
268 799 71
104 809 36
36 182 86
761 938 52
43 293 68
40 816 56
186 699 4
128 559 91
348 987 7
487 899 82
613 642 45
325 928 24
216 760 96
297 658 1
58 801 22
334 519 54
157 220 66
537 865 80
104 498 10
447 509 53
689 820 73
158 431 37
379 452 8
314 676 57
472 916 87
63 151 83
885 910 35
632 760 28
307 504 84
0 465 75
310 992 87
153 226 16
28 395 42
125 543 4
77 772 12
175 398 84
135 455 47
352 890 26
103 589 16
320 389 37
383 766 80
183 953 65
167 753 51
211 486 46
251 449 98
725 732 32
627 942 13
70 563 38
177 413 5
541 893 19
194 597 96
253 730 81
155 747 23
399 620 94
369 699 7
350 669 87
395 656 42
667 727 15
821 964 70
181 204 72
414 728 34
19 633 49
137 352 19
185 334 33
793 845 36
558 939 25
259 397 49
414 853 100
206 949 7
411 537 89
920 980 62
416 431 15
20 279 30
24 587 95
258 602 28
579 603 29
49 409 15
503 825 72
186 500 69
36 40 88
13 146 38
580 805 46
366 596 21
512 966 59
127 798 97
22 580 41
896 999 93
20 494 81
156 251 12
260 765 75
247 840 40
44 382 26
102 221 67
240 635 55
681 939 90
543 602 5
297 638 65
86 417 57
106 139 28
635 716 53
157 170 71
245 439 55
370 618 72
17 122 45
621 940 16
88 878 10
517 733 53
0 813 21
649 920 91
447 522 91
73 513 62
441 578 85
40 222 15
699 823 26
44 363 53
250 868 91
10 140 23
426 602 18
605 794 84
540 906 18
371 513 3
590 645 94
642 705 40
341 623 43
452 921 71
377 684 60
865 876 31
101 771 97
122 935 9
876 942 57
199 817 5
302 583 49
787 909 43
343 985 52
777 853 50
388 943 32
185 944 9
723 999 63
265 401 22
258 798 55
41 502 94
655 955 81
808 958 79
177 562 33
216 982 2
148 226 75
371 770 12
165 233 75
8 953 5
267 661 23
298 809 14
78 518 4
455 753 30
4 17 79
165 811 81
154 366 80
96 609 33
298 479 15
101 436 92
611 865 35
27 71 67
834 890 46
155 462 91
629 814 64
380 736 78
790 958 64
710 874 81
872 953 70
67 497 64
147 570 76
89 102 62
575 634 34
168 859 87
229 232 10
52 895 86
635 891 71
658 759 77
561 599 69
668 934 78
469 906 80
287 691 5
622 872 10
34 202 53
55 853 4
468 923 28
129 900 73
864 950 31
573 842 30
113 154 35
283 353 96
61 506 30
447 621 88
269 668 61
260 559 14
368 672 18
696 857 16
98 860 46
390 789 19
847 900 84
339 463 2
533 919 70
555 875 73
663 919 42
101 844 1
3 388 1
397 947 73
929 973 20
346 456 16
27 767 74
95 858 32
179 819 34
334 780 32
3 52 88
449 757 73
412 952 78
212 673 35
599 928 60
118 905 84
390 403 48
545 780 20
427 862 95
242 860 77
277 893 4
668 765 30
840 909 72
92 800 74
243 411 10
426 763 52
541 900 60
464 951 23
325 519 14
388 567 57
48 355 45
819 846 44
643 875 75
48 645 98
664 972 5
501 573 73
418 474 33
550 822 42
214 825 74
14 696 82
33 323 54
369 563 79
78 584 53
268 449 58
69 388 83
54 481 55
213 782 44
193 394 88
667 927 50
219 403 94
680 836 45
343 455 46
288 386 71
4 538 26
718 727 29
103 416 62
809 917 92
21 745 5
477 886 10
495 967 50
119 608 61
17 861 45
361 629 90
309 872 85
191 933 42
36 587 62
341 417 78
287 665 40
317 372 10
379 759 36
36 754 83
426 432 59
854 982 33
466 513 21
128 576 45
881 981 85
117 344 97
228 349 68
20 716 10
623 782 25
19 851 22
22 767 29
105 570 42
217 408 74
487 605 98
82 992 100
354 996 4
507 751 36
146 338 100
48 947 33
56 118 51
54 146 24
637 678 1
846 930 22
206 691 16
311 911 59
331 697 95
793 929 89
154 677 49
306 742 25
302 603 85
258 331 3
173 644 36
564 972 18
272 890 90
208 483 54
114 672 37
188 207 29
187 426 88
505 814 99
476 723 79
230 788 67
213 561 24
713 813 59
40 227 82
39 299 59
281 741 37
367 527 31
214 287 51
490 762 82
160 172 15
9 49 38
295 629 71
591 713 14
147 951 19
829 866 91
170 985 8
96 296 91
237 331 46
6 693 43
816 870 15
581 947 43
448 542 86
56 648 53
319 890 75
69 667 11
384 766 73
64 99 28
69 451 42
103 192 77
2 265 62
648 845 56
373 755 71
578 900 12
498 652 67
163 785 30
283 482 67
263 555 39
210 221 29
329 503 24
404 833 20
477 948 16
405 681 100
52 353 1
120 294 58
35 631 47
784 786 12
259 966 50
241 784 28
246 262 55
445 776 42
247 476 51
417 635 6
167 876 28
625 927 21
120 499 46
360 791 92
227 416 87
307 936 71
261 410 21
68 263 45
447 813 19
8 518 2
482 842 31
26 874 33
189 749 8
488 511 62
547 974 92
13 418 94
96 439 93
129 848 29
18 240 81
623 854 52
390 708 93
197 803 7
38 456 86
60 493 45
582 810 29
35 711 82
355 654 46
423 532 32
113 545 58
284 684 11
842 900 71
838 851 71
348 849 86
69 413 11
578 841 21
663 675 38
24 144 11
250 976 23
554 723 80
461 848 29
937 997 69
223 766 53
148 308 93
309 657 41
763 791 11
286 705 29
419 786 36
112 249 84
98 183 84
68 777 47
122 464 80
149 785 4
106 257 73
633 731 86
221 926 2
808 981 32
237 881 34
368 394 36
48 63 11
28 852 15
295 525 25
518 672 88
359 590 16
736 872 25
20 785 38
188 824 65
598 737 83
160 650 28
397 552 49
148 915 45
858 935 71
334 474 29
355 442 14
72 596 31
460 856 65
182 490 27
45 275 69
734 840 51
239 813 81
86 621 3
229 385 20
196 665 36
421 507 35
85 641 81
299 631 50
518 717 21
60 965 52
405 496 43
425 930 66
23 735 25
507 945 40
479 846 60
31 546 45
114 947 17
438 894 49
327 498 98
297 370 39
242 554 60
607 918 9
150 833 82
705 770 5
920 943 64
197 829 37
266 875 5
131 414 46
360 553 33
333 368 60
430 509 86
3 418 10
696 978 36
347 861 57
251 765 72
594 719 36
130 837 33
57 663 40
85 209 42
514 548 61
301 408 3
317 560 43
333 516 74
205 898 18
330 415 66
593 678 24
450 824 93
288 796 84
215 494 23
532 765 4
7 215 99
359 550 86
535 619 98
5 31 38
44 232 78
241 723 83
418 874 14
19 292 20
673 902 15
409 729 5
220 396 73
428 464 68
120 145 54
295 630 20
250 945 35
466 877 28
582 676 13
280 919 3
636 806 44
393 543 23
457 587 15
139 678 63
543 825 80
75 841 43
39 323 7
51 208 58
303 403 87
682 801 4
65 260 17
435 691 92
557 797 24
227 248 40
745 780 12
343 786 4
614 926 1
277 416 43
772 923 42
824 895 43
189 773 66
749 776 72
212 608 56
45 613 1
254 460 12
513 936 31
149 489 39
588 590 6
282 896 74
0 809 85
402 859 4
117 648 55
338 342 87
305 827 72
612 954 82
267 755 31
420 858 49
251 777 43
462 667 58
353 582 40
55 988 61
200 741 6
684 756 7
227 704 84
111 310 68
241 803 85
137 712 97
209 922 86
452 484 58
211 685 64
413 567 14
566 753 10
84 558 79
245 564 20
457 601 75
402 499 47
43 789 98
389 452 69
545 864 66
258 270 53
525 729 4
257 551 87
880 995 35
72 169 96
299 855 99
348 816 38
282 946 76
0 2 73
664 704 20
252 380 30
251 338 32
440 688 55
451 603 7
286 577 20
490 737 30
183 920 31
74 823 34
225 970 14
35 672 2
210 460 2
18 588 97
370 389 44
642 799 24
185 465 37
96 140 49
614 907 33
302 628 67
546 752 37
54 571 34
568 585 24
723 946 78
421 850 79
169 191 46
209 801 15
456 800 43
80 742 17
110 376 78
525 817 66
337 438 20
66 138 7
513 994 56
145 472 1
52 583 80
144 402 87
304 340 8
15 687 65
262 629 59
302 508 36
427 961 91
188 759 11
385 401 70
903 971 68
856 940 75
616 835 75
132 446 96
166 947 38
353 917 15
703 864 31
39 405 80
306 416 73
528 816 39
907 918 49
560 661 28
316 627 97
232 895 82
82 230 74
509 625 34
468 533 4
72 514 58
376 678 62
446 703 97
583 847 100
396 592 36
945 992 42
94 940 95
178 730 69
48 889 55
61 353 28
841 846 38
847 990 2
482 591 31
925 974 18
282 683 6
33 318 39
335 552 100
477 688 18
427 917 75
417 626 29
249 471 83
490 625 79
854 898 1
107 126 76
743 812 86
491 679 97
684 697 86
275 313 22
213 635 65
289 850 82
207 935 83
573 582 19
209 225 65
55 855 97
552 610 93
800 819 57
78 963 22
424 493 74
419 717 6
53 994 84
24 238 8
481 888 53
694 887 42
16 756 65
437 928 21
117 614 77
74 796 44
640 865 2
460 839 34
569 928 67
293 319 34
42 210 88
304 493 55
60 665 4
746 840 6
538 673 44
130 475 47
88 801 77
805 921 39
140 158 14
129 965 63
582 760 49
282 628 84
274 801 91
97 619 97
483 855 55
199 447 30
587 605 2
805 852 11
490 903 15
178 294 26
14 82 11
277 703 26
822 883 38
142 251 41
201 513 69
59 827 88
382 635 3
250 583 70
532 673 1
643 664 62
171 229 11
14 865 4
7 324 9
541 922 42
536 864 91
572 910 85
221 423 2
1 564 42
126 133 29
466 574 3
207 414 83
358 806 93
811 993 39
155 181 47
358 519 31
130 737 28
70 164 10
55 833 4
3 546 73
683 995 6
94 838 48
274 553 56
283 383 47
427 736 7
157 355 1
705 998 89
662 874 47
442 574 51
725 752 27
351 898 56
234 558 80
180 449 6
149 646 86
546 663 83
57 384 59
591 806 86
71 115 65
338 821 11
434 602 29
109 385 98
452 471 21
47 858 17
186 848 55
96 713 33
17 820 9
485 691 38
477 684 85
586 990 12
685 915 2
57 615 81
138 359 71
731 809 5
27 149 10
320 354 14
19 58 78
28 896 56
26 952 20
187 618 58
194 766 85
24 762 34
102 174 100
439 564 94
46 371 79
865 988 50
627 972 72
623 735 75
273 465 45
335 757 20
499 596 48
4 363 82
9 937 12
487 549 81
140 708 4
252 865 16
321 511 24
178 884 84
225 338 58
252 453 78
735 852 28
430 588 21
350 635 40
131 264 56
30 32 97
389 505 20
451 901 7
756 825 20
258 374 17
847 958 77
47 255 82
677 923 20
448 898 72
162 959 49
240 791 8
536 808 53
546 944 20
370 416 95
101 118 65
704 986 60
739 785 28
407 879 33
314 812 43
712 902 18
286 803 26
309 672 22
112 137 28
126 361 72
203 376 32
121 308 90
207 983 40
432 505 94
588 877 88
707 907 51
494 834 30
185 676 16
458 855 27
135 611 27
438 858 20
501 923 14
811 818 94
160 861 50
92 797 83
72 674 92
217 561 41
359 882 72
463 752 26
386 428 69
165 986 54
546 619 36
300 843 61
112 612 76
162 629 11
429 837 37
3 694 47
31 135 97
362 669 20
216 553 24
109 710 26
711 815 66
203 614 24
197 505 13
110 982 45
129 560 28
441 711 86
32 871 18
35 297 47
373 620 91
545 703 81
753 984 84
210 374 82
276 345 60
205 772 5
368 741 60
681 800 87
257 304 91
887 896 79
164 624 28
456 634 6
423 996 17
282 873 48
635 807 50
935 946 46
175 843 29
696 718 75
241 383 29
235 777 96
284 640 94
151 862 54
164 951 92
67 104 29
30 965 55
87 634 77
500 750 89
302 353 36
737 990 1
700 990 17
282 957 71
10 854 40
46 507 38
734 924 18
120 737 8
420 960 16
54 151 12
259 791 100
178 547 34
343 573 5
252 943 14
50 757 66
515 963 69
424 836 63
199 275 100
202 422 85
355 938 53
466 826 45
797 848 92
39 52 12
223 245 42
254 416 90
662 989 28
399 656 60
258 444 95
635 718 86
521 873 42
745 847 17
372 606 5
199 520 75
4 741 44
239 440 93
140 994 47
874 947 28
147 536 76
505 856 56
58 724 45
67 797 52
22 480 39
513 907 3
800 863 40
607 852 6
576 897 61
109 243 97
396 890 66
262 447 38
175 389 22
451 558 92
8 158 40
387 394 80
256 537 90
809 938 52
434 682 66
795 796 74
714 970 83
856 954 97
584 884 55
618 757 42
48 858 8
230 898 95
130 902 86
42 148 49
57 672 94
274 339 35
706 983 77
579 899 17
124 530 97
757 834 95
433 675 69
552 612 17
439 683 94
187 530 95
869 945 59
14 745 34
757 868 34
616 617 54
329 871 41
196 605 49
286 499 76
92 720 86
242 385 99
517 897 49
391 880 100
115 330 44
242 480 28
187 234 35
352 638 28
329 381 59
244 336 32
506 604 34
82 306 15
639 764 16
3 647 11
246 634 38
362 602 31
670 780 74
14 181 5
301 311 84
88 637 42
163 734 78
404 548 57
652 852 86
603 977 2
45 213 78
116 621 83
136 285 70
20 815 81
466 853 89
72 290 8
161 550 27
218 357 56
164 664 5
323 800 96
359 583 70
207 250 28
235 526 75
68 890 79
610 895 62
367 536 6
339 702 9
420 901 82
278 462 68
454 631 30
282 664 65
809 907 65
54 172 72
119 656 32
173 259 19
148 864 20
509 607 5
84 312 59
139 679 31
183 265 63
157 926 63
175 884 70
237 372 21
460 624 50
226 687 95
219 624 79
381 393 14
657 711 72
704 897 42
185 507 61
924 945 72
537 843 98
31 130 89
46 837 89
384 919 97
894 980 88
140 585 22
256 807 53
285 313 88
