1000 374625
251 818 14
89 220 33
902 763 85
866 573 99
336 769 34
291 359 88
427 379 12
982 498 57
596 619 46
86 936 43
246 355 86
743 141 10
742 306 16
137 849 20
51 761 5
738 796 37
98 262 53
679 851 24
570 910 30
186 575 42
461 95 34
487 917 41
555 554 99
874 977 94
692 223 39
488 608 77
619 766 98
530 166 48
232 380 60
872 389 17
774 819 65
641 531 58
974 995 89
405 231 98
255 785 20
782 436 54
284 419 1
753 259 53
147 697 10
253 986 16
992 725 43
858 602 42
448 813 19
454 374 55
677 716 50
591 143 20
998 466 33
112 657 18
153 637 42
885 281 95
567 175 3
776 963 80
768 625 95
909 189 34
75 805 23
683 155 39
965 442 77
44 201 42
56 22 58
366 185 81
393 625 47
318 884 90
742 916 79
466 813 56
128 667 76
826 249 56
856 117 93
49 195 57
536 983 80
260 257 78
239 81 56
149 785 93
410 138 84
650 322 28
434 618 70
506 789 58
888 744 86
484 913 88
442 331 3
195 261 23
794 54 70
993 650 74
24 66 61
587 324 16
915 137 71
801 173 71
518 4 58
534 636 65
19 830 31
870 901 9
858 942 59
945 366 98
129 841 57
287 0 68
448 827 51
726 345 88
425 309 8
568 350 14
104 421 91
118 831 5
667 300 50
680 761 66
547 910 60
158 179 74
731 647 95
989 701 24
472 923 47
395 793 49
553 786 50
438 585 76
301 291 84
961 104 43
783 333 97
57 22 17
514 640 48
700 252 82
37 388 73
754 553 85
382 970 84
67 691 38
105 542 61
968 877 80
948 281 78
545 102 14
313 433 91
173 519 13
438 636 14
204 55 96
122 548 31
110 104 36
559 342 92
465 142 82
405 315 64
793 131 10
422 920 29
115 652 99
772 254 55
431 676 40
986 975 39
362 139 47
824 377 58
435 923 87
487 286 38
367 459 47
388 635 69
819 868 94
931 355 27
779 969 87
711 184 23
207 685 35
356 631 22
622 723 54
75 17 60
25 782 22
695 248 72
302 926 50
933 183 12
514 797 8
487 90 99
848 473 54
66 41 50
202 577 76
194 900 9
605 706 53
743 806 55
951 906 23
987 723 4
860 178 60
457 783 78
869 207 81
491 3 64
14 970 99
806 961 27
891 178 52
103 675 57
479 402 7
805 451 73
319 904 72
241 587 8
647 529 76
267 834 80
905 228 6
611 339 90
841 996 25
68 837 25
343 266 73
108 103 62
504 31 3
611 718 86
161 299 18
43 3 18
868 635 66
982 202 77
472 82 73
507 64 60
878 67 41
158 509 96
267 262 39
109 528 93
138 647 89
929 51 22
639 847 15
272 582 39
316 256 41
38 436 49
673 448 57
785 258 87
520 41 61
185 204 36
989 292 57
507 414 65
854 589 36
884 643 51
587 912 23
324 210 36
738 413 61
660 798 77
25 950 90
627 753 25
259 216 54
858 311 56
655 928 77
30 512 65
933 786 8
204 248 5
468 133 23
316 659 57
725 699 39
56 651 15
338 938 53
406 877 66
657 698 57
813 140 99
825 666 96
578 414 89
293 393 61
857 914 93
532 345 22
909 929 7
18 307 59
412 81 30
381 706 50
812 939 75
813 519 95
334 686 12
21 126 8
834 70 65
60 810 36
721 121 13
485 158 29
670 190 43
915 286 7
581 771 64
889 248 82
883 727 58
970 548 86
759 706 31
763 712 16
428 963 17
321 974 63
41 242 76
986 291 25
817 875 85
766 120 21
240 213 28
550 416 63
85 738 99
438 572 58
904 82 89
83 396 78
958 780 81
394 479 15
713 600 55
215 609 59
634 128 36
899 846 59
762 989 68
219 824 12
215 718 2
269 147 76
293 57 88
703 281 39
847 776 67
535 231 11
467 853 8
675 121 59
258 452 24
879 303 68
637 837 83
819 614 14
226 503 94
98 678 12
652 962 63
113 594 54
331 751 49
745 726 11
754 644 16
188 843 16
913 257 49
814 506 55
603 253 56
151 143 76
331 367 59
863 203 93
112 346 49
265 160 87
400 923 88
355 789 40
939 369 81
913 419 3
612 295 76
50 471 77
261 888 97
824 629 92
885 347 49
565 508 55
598 733 61
38 761 77
248 806 77
749 698 11
532 622 33
958 169 61
477 208 65
869 790 94
697 628 19
649 182 89
525 686 89
508 131 62
342 582 85
892 625 80
74 543 43
139 44 92
772 610 38
825 994 45
544 327 39
161 672 63
342 256 100
589 109 45
165 975 42
166 555 62
300 678 63
193 366 12
47 25 6
175 722 17
515 221 42
938 342 72
246 131 4
54 822 73
717 724 21
231 951 30
91 568 49
346 98 61
448 572 14
190 516 12
431 889 95
922 160 65
570 381 66
568 227 96
510 29 21
330 976 34
491 306 36
865 316 17
951 825 5
344 21 86
170 368 32
79 37 58
938 663 56
109 865 50
529 266 2
437 58 44
206 338 19
987 260 69
870 604 69
42 344 93
52 748 22
990 267 69
227 456 36
687 103 76
409 283 84
551 518 80
21 902 66
692 916 9
130 655 9
206 142 80
700 376 41
753 660 23
746 128 48
177 458 12
399 64 63
827 998 26
848 737 47
855 180 58
80 280 29
329 570 29
872 22 7
265 278 68
881 377 13
563 660 87
509 794 12
480 667 98
705 241 47
463 112 71
999 511 19
928 339 46
760 914 70
251 414 98
408 470 7
391 302 73
720 689 78
372 553 31
927 579 20
765 418 40
963 695 68
583 774 82
136 825 72
256 27 11
394 524 2
285 583 8
400 85 38
437 316 29
186 932 39
796 797 61
467 222 5
663 294 92
958 579 12
851 193 69
896 762 45
291 383 33
681 450 56
202 643 30
287 973 79
771 43 13
187 950 90
286 413 8
434 140 44
229 757 11
946 485 22
397 288 49
227 629 98
862 615 49
46 653 7
465 386 92
902 753 15
940 959 37
697 458 41
13 332 57
958 110 99
954 4 89
310 861 76
295 246 90
691 174 31
463 423 67
346 370 78
243 478 53
510 984 95
354 917 1
300 566 90
972 160 53
699 665 22
365 851 42
680 778 46
747 43 84
56 676 19
756 398 90
118 355 52
704 847 88
84 825 14
386 344 7
453 671 98
506 470 65
523 937 66
451 764 5
197 443 81
331 566 82
160 647 18
11 783 33
648 647 56
127 326 68
636 738 14
278 224 95
276 942 54
980 983 56
846 860 55
752 358 90
89 173 57
925 381 37
365 136 73
12 88 6
235 456 58
19 752 100
157 624 39
197 547 30
195 830 61
619 425 49
129 819 58
543 882 46
745 944 60
451 237 87
598 360 43
190 126 71
66 5 19
464 410 27
656 286 5
610 484 90
439 962 15
548 306 87
624 202 29
342 50 37
812 626 33
688 170 78
968 503 3
507 308 70
126 370 63
996 26 92
114 660 63
932 31 95
976 856 60
271 366 3
135 778 80
742 959 20
419 157 35
754 910 82
160 277 30
819 931 18
196 329 82
842 598 19
731 729 45
477 21 28
231 520 7
753 321 20
194 231 11
209 107 41
816 452 2
879 673 83
86 792 83
65 783 9
811 235 100
957 10 96
88 644 98
978 621 46
693 735 64
193 229 62
757 568 67
455 583 89
716 808 9
440 82 7
309 808 93
755 849 25
23 712 39
254 244 13
468 181 94
57 724 25
774 55 47
786 144 43
545 287 62
404 761 62
365 442 75
296 398 15
421 166 10
815 374 55
6 695 38
797 422 68
806 589 23
842 506 29
22 464 34
355 534 3
940 217 18
287 96 20
48 960 56
272 48 81
75 963 21
87 347 36
93 986 12
834 797 20
339 458 12
293 301 98
726 733 40
407 999 93
871 928 16
468 717 50
486 361 45
540 225 47
522 493 26
861 412 31
612 88 56
123 15 65
140 482 66
606 700 5
271 643 14
708 739 30
981 939 42
754 888 26
872 561 47
963 399 88
740 891 83
263 38 86
931 586 19
738 637 88
885 596 53
103 264 74
403 363 62
51 276 71
456 996 19
766 325 52
57 977 16
613 978 36
390 636 41
884 870 2
151 281 67
811 54 14
16 711 19
988 891 88
84 428 6
995 146 48
753 977 27
320 235 33
460 99 24
769 908 17
859 503 47
929 562 55
132 307 65
660 474 90
769 227 33
981 659 1
138 644 86
363 218 35
549 353 23
173 1 21
77 84 42
994 694 7
751 630 12
268 817 1
133 812 25
302 254 22
540 239 79
703 918 77
269 159 62
795 204 19
987 922 84
17 13 71
750 854 53
616 731 52
581 749 65
909 30 85
914 53 91
58 388 11
911 942 80
416 62 95
225 201 65
667 673 13
586 311 40
693 218 5
754 714 7
621 863 1
172 713 1
704 986 36
791 847 76
136 215 36
758 524 53
361 573 67
758 961 54
954 408 89
396 253 99
616 538 7
750 224 7
561 816 14
841 896 38
877 649 23
616 835 1
837 861 32
42 429 73
200 859 75
102 553 55
880 354 22
475 191 16
206 444 95
983 310 43
89 826 34
208 516 76
670 317 86
128 612 76
755 160 17
351 766 20
88 64 33
425 534 49
875 246 63
592 485 67
7 903 77
4 732 86
511 132 12
248 490 5
918 455 25
580 449 82
792 743 86
153 789 89
910 851 35
967 589 64
885 868 70
952 846 7
933 251 93
75 332 18
940 699 6
661 633 76
840 239 16
85 243 14
672 215 45
366 854 88
400 954 100
429 448 44
316 938 66
611 391 69
468 274 98
65 492 23
994 616 19
35 785 89
716 297 57
732 95 74
576 351 77
963 587 3
563 28 25
199 557 19
497 939 38
567 105 14
305 679 70
610 67 99
580 111 36
617 779 28
104 173 46
197 917 45
883 680 82
994 910 92
872 606 34
966 395 100
218 113 16
135 912 27
416 827 45
948 663 79
244 797 89
843 429 33
608 703 23
118 824 22
350 24 42
818 843 57
230 197 51
455 992 83
292 748 13
189 233 9
402 335 96
746 874 29
851 920 24
568 17 46
935 690 2
684 869 11
390 188 95
773 950 71
952 582 68
308 816 76
447 496 98
338 990 32
804 709 1
701 515 21
306 281 4
332 965 77
70 615 14
244 843 33
654 632 56
902 282 56
269 588 39
310 528 51
837 153 28
283 4 23
593 207 58
52 146 64
589 398 42
243 879 23
911 65 21
142 94 33
864 426 39
8 922 62
324 819 67
101 477 72
844 378 54
60 94 35
908 211 57
383 221 60
0 129 83
136 941 7
90 347 92
850 183 40
182 70 35
712 905 59
222 997 74
249 506 69
934 649 74
951 679 74
896 740 46
865 112 81
772 184 66
955 767 91
861 567 81
666 115 26
134 682 18
29 410 33
323 28 42
560 229 46
827 15 2
315 75 77
757 549 98
802 32 37
962 616 9
638 549 4
989 918 41
956 597 91
8 586 89
220 322 1
530 525 36
870 946 77
896 846 68
585 406 59
957 153 81
426 467 41
353 88 54
281 959 40
804 252 17
294 795 4
856 102 86
694 861 49
330 304 6
962 227 25
405 344 30
676 991 94
404 706 5
999 358 21
710 903 55
740 636 46
925 634 85
387 935 60
548 702 63
233 423 17
181 843 31
244 439 60
881 277 26
460 416 28
870 666 36
619 490 46
734 864 5
125 529 95
614 356 30
639 724 15
619 106 56
388 847 92
189 712 73
805 811 18
429 599 53
568 931 38
336 671 38
889 246 93
401 495 5
691 791 86
756 830 15
331 592 100
652 178 62
941 507 30
27 159 39
828 23 25
752 580 47
694 197 18
130 219 49
386 582 66
140 784 81
267 810 35
747 35 87
602 938 30
483 625 9
601 865 77
606 806 81
751 420 98
463 270 69
224 170 69
359 933 70
922 774 90
337 297 2
472 437 24
659 944 32
416 46 47
566 364 54
52 575 41
822 563 50
981 611 11
221 123 100
262 318 86
770 795 13
160 255 31
443 994 18
820 952 97
216 943 2
377 710 5
343 971 29
277 687 16
703 274 56
923 257 9
658 487 89
184 677 12
845 639 98
933 653 20
899 156 19
473 431 45
952 50 20
753 678 17
477 349 4
908 582 29
18 669 77
535 680 52
404 331 53
275 149 56
850 771 47
418 836 1
984 14 22
924 351 25
943 996 56
317 740 59
693 467 9
231 167 29
345 357 19
425 520 74
397 504 52
628 497 11
526 320 52
433 177 75
317 356 69
593 894 20
972 842 78
25 537 61
172 959 84
825 992 56
838 293 67
344 843 9
989 666 34
498 78 37
312 198 23
856 290 1
127 330 30
821 205 62
49 935 12
215 643 19
233 253 39
520 468 49
595 905 62
937 482 92
317 460 18
26 742 93
454 616 76
791 649 91
332 749 19
931 513 82
130 986 72
413 93 32
358 641 92
206 283 19
517 501 2
283 710 11
988 657 18
488 512 52
126 758 15
636 77 94
309 851 34
888 308 44
264 306 42
979 980 75
290 691 48
941 149 1
693 423 36
456 182 20
346 982 30
954 372 58
345 721 26
803 516 51
985 592 49
211 895 19
506 785 23
504 631 53
910 59 92
866 409 74
262 185 17
732 98 22
445 360 25
650 914 54
922 474 66
992 136 85
147 357 2
981 936 39
981 499 38
115 931 26
531 649 90
700 91 87
112 317 10
510 285 17
582 893 6
748 707 75
233 646 67
412 278 64
967 444 90
574 417 87
530 823 14
157 997 2
26 566 1
77 878 40
958 823 79
668 559 92
818 877 99
725 949 84
740 504 90
559 181 97
976 908 39
906 316 86
641 99 60
339 744 88
266 554 6
591 935 26
35 537 17
636 229 60
540 567 55
281 279 70
973 435 60
88 375 86
538 355 80
825 342 27
846 81 48
539 410 40
250 979 58
255 268 99
700 248 47
310 618 25
528 852 61
500 311 12
244 708 47
254 20 94
675 316 20
478 796 32
143 524 79
546 515 92
647 593 41
464 932 62
463 37 88
707 142 88
661 73 21
441 223 41
439 506 72
371 731 80
966 412 80
204 889 5
86 156 4
661 749 11
507 454 3
18 381 12
706 96 89
989 165 77
368 385 37
157 569 39
712 553 38
170 493 29
577 357 84
842 386 59
547 536 67
53 511 44
447 513 78
362 45 95
651 695 87
10 830 33
680 358 52
26 488 13
315 218 62
685 82 21
701 177 2
674 342 22
967 475 45
435 639 11
605 559 90
209 6 97
990 938 10
989 865 57
305 302 72
61 221 56
86 938 16
274 925 19
832 250 100
396 646 45
281 310 25
983 594 46
947 815 4
454 598 64
870 22 15
208 175 27
927 330 18
634 981 77
658 454 88
469 262 13
71 615 30
840 530 86
94 15 88
850 142 15
856 100 40
617 368 45
816 993 33
116 940 23
24 295 64
48 205 76
209 105 52
443 818 89
724 410 10
41 378 75
585 995 80
236 245 90
65 100 36
906 557 12
693 238 69
430 410 84
761 614 83
846 457 14
730 609 97
678 621 94
572 388 33
210 674 8
614 4 9
747 451 46
34 988 75
275 657 5
741 167 36
596 495 14
599 528 71
113 491 64
914 890 3
955 830 15
491 901 92
984 0 47
596 845 19
859 487 26
201 746 48
279 83 61
831 515 97
578 514 3
164 880 98
305 579 83
530 153 32
68 813 7
777 127 68
402 619 99
636 537 26
628 724 98
676 378 28
748 684 62
401 591 93
468 32 4
690 295 9
947 300 15
337 159 95
754 886 37
865 56 67
455 267 44
947 599 82
225 265 3
195 470 43
923 8 86
168 635 63
814 690 71
231 983 80
559 972 8
979 672 27
323 648 18
21 295 35
329 209 54
667 514 64
692 876 25
194 448 28
59 443 52
520 664 42
240 766 45
234 506 65
293 398 64
943 994 10
426 819 44
86 821 49
614 281 20
153 124 26
326 33 69
577 18 81
310 44 74
996 559 99
459 915 34
516 30 84
264 671 63
633 955 2
771 392 13
954 356 10
259 158 51
369 180 62
444 617 75
619 680 88
518 121 88
779 346 8
866 40 100
258 899 22
624 783 53
523 120 64
514 523 83
112 549 91
759 298 23
371 83 15
357 86 72
439 237 3
488 952 1
836 789 11
302 544 33
97 774 86
258 78 31
541 276 28
274 965 12
364 123 41
517 745 12
844 324 11
209 476 24
457 944 81
197 355 80
960 415 63
503 987 58
929 871 62
655 969 29
927 529 41
769 99 39
39 868 11
186 392 48
842 684 37
288 763 95
499 555 63
472 468 36
365 244 11
289 131 34
511 697 70
938 516 93
669 502 20
504 629 7
805 448 52
794 374 4
211 132 60
81 590 9
521 741 39
285 335 17
704 479 46
301 268 80
880 559 80
670 578 76
528 780 81
654 563 24
549 954 30
997 157 75
73 579 39
85 400 55
479 174 26
112 177 30
553 379 56
42 685 69
902 891 87
969 432 23
290 273 100
81 148 14
963 198 100
299 3 54
831 502 79
969 106 38
355 294 36
664 225 76
412 32 65
280 196 7
928 134 78
937 301 33
250 4 58
689 972 57
154 87 79
82 603 66
390 517 85
276 598 2
631 636 48
610 500 38
84 367 55
297 904 70
357 631 63
423 753 82
772 581 56
53 934 70
41 53 74
645 497 97
22 330 89
527 199 24
221 900 36
493 460 48
505 281 64
422 288 75
254 540 2
179 887 71
101 77 61
930 715 94
658 530 30
828 652 39
239 248 67
624 927 36
583 731 68
902 664 57
461 626 52
498 809 29
627 252 70
371 787 39
401 218 75
23 677 49
831 871 80
744 114 81
41 891 18
481 284 23
345 699 27
215 582 11
837 13 75
109 211 16
975 280 25
114 586 94
451 622 36
790 186 42
918 672 42
428 793 41
631 54 19
535 392 14
13 236 32
866 904 5
990 535 51
661 283 46
510 888 70
186 717 76
459 520 99
98 158 31
201 276 46
96 441 62
571 306 99
816 733 2
960 791 29
989 950 37
795 727 38
438 834 89
664 203 20
57 894 9
921 809 48
363 466 7
45 749 81
370 693 100
60 302 14
392 884 70
825 646 13
133 0 17
752 757 71
353 417 44
197 837 68
133 379 13
869 355 66
268 246 55
395 926 45
497 584 14
254 83 18
641 668 98
599 268 40
355 945 49
8 147 99
457 984 74
426 979 88
987 243 16
734 268 55
205 301 57
827 355 100
226 220 32
92 789 6
294 496 21
185 741 5
973 379 46
622 972 67
519 854 52
923 818 23
368 397 23
109 138 22
965 775 56
54 824 46
618 500 60
825 556 96
18 634 60
900 109 2
831 414 96
820 642 3
827 843 39
287 669 20
147 450 60
860 483 5
383 93 66
453 944 74
139 150 14
285 136 21
9 791 23
617 281 76
257 816 55
602 101 18
437 603 37
623 738 25
507 702 57
278 934 72
423 69 68
499 749 92
503 667 51
472 225 64
151 451 51
239 952 91
426 18 63
69 642 31
21 170 44
917 542 18
419 114 21
214 693 49
473 852 25
501 129 91
711 611 92
683 70 43
198 628 89
320 842 48
556 485 54
57 874 26
322 694 63
673 702 64
658 524 79
91 14 83
77 590 2
767 277 22
304 988 99
854 594 93
864 834 1
32 366 34
456 697 90
196 40 12
8 400 90
942 282 30
574 805 39
857 874 27
697 64 65
178 252 46
579 391 44
543 612 2
62 216 78
881 917 12
929 300 35
246 9 45
412 777 32
740 455 41
66 519 57
6 601 86
412 284 99
197 677 78
401 210 51
275 862 36
450 925 49
596 77 66
78 282 68
921 21 85
281 884 57
620 422 6
213 857 18
629 777 12
922 473 34
250 691 20
741 968 98
714 444 70
230 394 85
694 786 66
726 345 15
238 644 44
523 867 2
433 511 59
379 14 87
306 427 100
541 151 37
888 188 74
613 102 72
940 611 5
63 534 17
371 11 35
921 888 20
462 683 66
889 939 90
953 335 92
725 760 1
391 74 92
31 392 36
245 678 92
666 976 91
614 962 31
354 431 35
583 199 20
401 992 63
327 596 55
748 592 99
755 470 38
890 173 59
94 97 8
109 410 39
576 372 19
373 231 15
798 204 60
513 482 99
729 920 52
697 20 92
174 936 53
292 172 73
637 792 23
660 195 8
576 367 25
595 850 62
931 217 20
827 784 77
624 643 73
546 681 8
618 383 93
709 923 5
66 963 23
581 928 87
769 568 9
998 595 49
718 160 26
42 809 28
533 461 54
37 757 1
657 336 50
531 249 79
835 891 78
494 479 73
697 829 15
748 307 64
408 309 69
545 603 61
983 931 60
726 187 98
824 41 12
712 989 7
620 641 12
347 944 51
500 191 42
818 40 87
758 377 90
271 206 22
918 885 97
33 746 22
994 158 60
647 717 54
939 181 93
942 170 57
559 894 77
926 266 21
199 695 91
394 522 94
465 506 16
749 510 23
342 945 35
786 781 26
795 699 31
592 534 43
173 252 80
585 516 97
296 738 34
863 148 38
851 30 58
510 855 69
257 856 48
169 217 74
162 122 100
45 721 74
965 728 53
370 665 93
110 134 97
9 505 31
187 302 34
761 215 29
679 634 72
258 148 22
723 878 48
468 951 47
66 214 39
602 790 53
388 366 63
450 482 97
828 8 18
287 320 29
104 36 71
735 694 70
502 685 29
206 155 25
778 25 66
640 856 35
183 938 24
830 114 94
8 986 27
761 234 55
763 86 70
631 875 64
507 621 39
703 860 74
537 527 15
975 855 14
355 883 57
644 152 45
0 707 77
642 870 4
996 935 92
481 477 95
348 626 89
33 347 43
221 79 72
65 936 97
675 17 37
345 209 42
63 195 14
781 166 36
936 862 48
363 990 58
123 618 63
4 846 32
420 540 36
85 354 36
702 825 1
296 904 29
323 548 31
617 736 14
780 217 98
310 328 77
100 95 26
146 639 33
544 853 63
976 396 55
904 289 63
88 247 92
386 494 65
654 920 21
237 628 7
797 735 37
184 106 66
180 972 10
971 725 97
135 427 18
319 845 37
176 65 75
141 327 38
307 17 52
718 446 75
88 976 93
686 262 74
42 33 24
303 607 98
521 738 36
90 505 11
278 237 40
883 953 58
721 289 8
250 520 85
252 149 28
238 611 43
700 849 54
858 445 66
718 499 86
863 31 71
228 183 84
790 879 12
506 41 15
429 443 52
443 522 27
333 564 12
471 1 23
657 970 1
987 728 88
561 656 33
996 995 68
256 775 71
488 765 18
528 770 11
344 214 58
622 832 87
666 506 89
527 609 32
29 316 81
275 848 61
860 968 77
734 560 82
750 822 11
528 60 36
825 170 60
498 888 55
591 191 18
645 492 21
542 735 42
566 208 53
985 789 83
313 315 94
247 5 24
786 625 80
871 470 84
455 113 89
77 781 1
798 579 69
912 519 39
206 144 80
780 982 48
207 21 94
482 542 24
207 893 23
686 764 45
979 897 68
847 229 93
684 422 24
847 664 21
607 689 15
498 311 20
292 542 88
551 701 64
428 194 7
673 941 80
82 998 85
140 531 96
235 425 30
132 668 51
295 910 48
320 567 28
850 14 21
489 550 15
27 338 61
959 66 31
689 358 34
908 95 49
370 804 41
767 132 48
701 309 96
737 960 67
600 915 25
372 330 71
826 19 86
749 723 78
276 848 20
827 471 35
302 475 1
467 709 50
621 596 41
929 947 61
953 420 72
161 949 1
545 295 13
952 181 25
695 613 20
468 486 39
87 985 33
344 928 70
328 915 91
889 203 79
252 800 41
6 565 55
937 358 6
208 445 55
771 721 3
484 109 4
959 273 78
206 752 70
204 598 100
17 881 19
741 92 53
331 303 30
488 414 56
650 821 59
957 95 78
668 471 91
618 611 1
394 593 42
535 917 79
181 623 74
534 457 33
140 58 10
761 969 34
292 90 98
816 580 4
854 659 90
805 379 20
648 784 96
599 504 26
905 701 76
377 616 53
785 874 85
330 376 49
635 310 22
533 109 33
994 733 49
215 827 35
551 978 75
558 421 86
48 738 83
340 102 97
622 824 63
550 817 96
403 45 28
830 924 31
142 692 37
965 627 52
388 53 21
906 981 76
989 575 3
137 176 98
122 509 6
457 150 92
947 901 22
157 923 33
614 481 84
92 580 76
423 387 86
307 566 80
638 688 90
642 257 74
919 415 57
565 999 5
664 885 45
143 402 63
256 487 6
105 469 51
480 608 63
264 106 68
579 33 72
847 547 54
447 425 77
269 464 7
965 291 79
888 598 82
191 634 61
758 44 65
349 2 10
470 143 16
845 907 80
243 132 12
384 853 38
537 71 45
627 125 33
98 560 15
993 883 66
477 805 37
85 398 66
345 137 62
371 196 83
140 388 32
541 527 30
862 68 75
957 746 91
577 643 78
427 70 97
311 824 56
138 613 58
677 582 5
36 113 2
252 116 27
355 671 43
691 64 58
63 277 70
199 29 14
722 769 64
5 979 84
411 405 50
9 29 78
757 425 66
360 37 79
668 222 5
83 886 71
161 175 70
